code,vulnerable
"void anonymous(char * dataArray[])
{
    char * data = dataArray[2];
    {
        char source[10+1] = SRC_STRING;
        /* Copy length + 1 to include NUL terminator from source */
        
        memmove(data, source, (strlen(source) + 1) * sizeof(char));
        printLine(data);
    }
}",0
"void anonymous()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = L"""";
    data = dataBuffer;
    if(1)
    {
        {
            /* Read input from a file */
            size_t dataLen = wcslen(data);
            FILE * pFile;
            /* if there is room in data, attempt to read the input from a file */
            if (100-dataLen > 1)
            {
                pFile = fopen(FILENAME, ""r"");
                if (pFile != NULL)
                {
                    
                    if (fgetws(data+dataLen, (int)(100-dataLen), pFile) == NULL)
                    {
                        printLine(""fgetws() failed"");
                        /* Restore NUL terminator if fgetws fails */
                        data[dataLen] = L'\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    if(1)
    {
        {
            wchar_t dest[100] = L"""";
            
            SNPRINTF(dest, 100-1, data);
            printWLine(dest);
        }
    }
}",1
"void anonymous()
{
    twoIntsStruct * data;
    if(1)
    {
        
        data = NULL;
    }
    if(1)
    {
        
        printIntLine(data->intOne);
    }
}",1
"void anonymous(int data)
{
    
    if (data != -1)
    {
        CLOSE(data);
    }
    
    if (data != -1)
    {
        CLOSE(data);
    }
}",0
"void anonymous(anonymous1 myStruct)
{
    int64_t data = myStruct.structFirst;
    
    if (data < LLONG_MAX)
    {
        int64_t result = data + 1;
        printLongLongLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",0
"void anonymous(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); /* fill with L'C's */
        source[100-1] = L'\0'; /* null terminate */
        
        wcscat(data, source);
        printWLine(data);
    }
}",0
"void anonymous()
{
    while(1)
    {
        {
            
            wchar_t dataBuffer[100] = L"""";
            wchar_t * data = dataBuffer;
            
            wscanf(L""%99s\0"", data);
        }
        break;
    }
}",1
"void anonymous()
{
    
    if (data > 0)
    {
        unsigned int result = data - 1;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform subtraction."");
    }
}",0
"void anonymous()
{
    if(STATIC_CONST_FIVE==5)
    {
        {
            
            wchar_t dataBuffer[100] = L"""";
            wchar_t * data = dataBuffer;
            printLine(""Please enter a string: "");
            
            fgetws(data, 100, stdin);
            printWLine(data);
        }
    }
}",1
"{
    {
        char *args[] = {COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL};
        /* execv - specify the path where the command is located */
        
        EXECV(COMMAND_INT_PATH, args);
    }
}",0
"void anonymous(void * dataVoidPtr)
{
    /* cast void pointer to a pointer of the appropriate type */
    wchar_t * * dataPtr = (wchar_t * *)dataVoidPtr;
    /* dereference dataPtr into data */
    wchar_t * data = (*dataPtr);
    
    if (data != NULL)
    {
        /* printWLine() checks for NULL, so we cannot use it here */
        printWcharLine(data[0]);
    }
    else
    {
        printLine(""data is NULL"");
    }
}",0
"void anonymous()
{
    wchar_t * data;
    data = NULL;
    Static = 1; /* true */
    data = Source(data);
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); /* fill with 'C's */
        source[100-1] = L'\0'; /* null terminate */
        
        wcsncpy(data, source, 100-1);
        /* Ensure the destination buffer is null terminated */
        data[100-1] = L'\0';
        printWLine(data);
        
    }
}",1
"void anonymous()
{
    twoIntsStruct * data;
    twoIntsStruct * dataBuffer = (twoIntsStruct *)ALLOCA(50*sizeof(twoIntsStruct));
    if(STATIC_CONST_TRUE)
    {
        
        data = dataBuffer;
    }
    {
        twoIntsStruct source[100];
        {
            size_t i;
            /* Initialize array */
            for (i = 0; i < 100; i++)
            {
                source[i].intOne = 0;
                source[i].intTwo = 0;
            }
        }
        
        memmove(data, source, 100*sizeof(twoIntsStruct));
        printStructLine(&data[0]);
    }
}",1
"void anonymous(int count)
{
    
    if (count > 0 && count <= 2000)
    {
        SLEEP(count);
        printLine(""Sleep time OK"");
    }
    else
    {
        printLine(""Sleep time too long"");
    }
}",0
"void anonymous(char * data, ...)
{
    {
        {
            va_list args;
            va_start(args, data);
            
            vprintf(data, args);
            va_end(args);
        }
    }
}",0
"void anonymous(short dataArray[])
{
    short data = dataArray[2];
    {
        char source[100];
        char dest[100] = """";
        memset(source, 'A', 100-1);
        source[100-1] = '\0';
        if (data < 100)
        {
            
            memmove(dest, source, data);
            dest[data] = '\0'; /* NULL terminate */
        }
        printLine(dest);
    }
}",0
"{
    {
        size_t cryptoKeyLen = strlen(cryptoKey);
        /* if there is room in cryptoKey, read into it from the console */
        if(100-cryptoKeyLen > 1)
        {
            
            if (fgets(cryptoKey+cryptoKeyLen, (int)(100-cryptoKeyLen), stdin) == NULL)
            {
                printLine(""fgets() failed"");
                /* Restore NUL terminator if fgets fails */
                cryptoKey[cryptoKeyLen] = '\0';
            }
            /* The next 3 lines remove the carriage return from the string that is
             * inserted by fgets() */
            cryptoKeyLen = strlen(cryptoKey);
            if (cryptoKeyLen > 0)
            {
                cryptoKey[cryptoKeyLen-1] = '\0';
            }
        }
    }
    return cryptoKey;
}",0
"{
    char * data = myStruct.structFirst;
    {
        LDAP* pLdapConnection = NULL;
        ULONG connectSuccess = 0L;
        ULONG searchSuccess = 0L;
        LDAPMessage *pMessage = NULL;
        char filter[256];
        
        _snprintf(filter, 256-1, ""(cn=%s)"", data);
        pLdapConnection = ldap_initA(""localhost"", LDAP_PORT);
        if (pLdapConnection == NULL)
        {
            printLine(""Initialization failed"");
            exit(1);
        }
        connectSuccess = ldap_connect(pLdapConnection, NULL);
        if (connectSuccess != LDAP_SUCCESS)
        {
            printLine(""Connection failed"");
            exit(1);
        }
        searchSuccess = ldap_search_ext_sA(
                            pLdapConnection,
                            ""base"",
                            LDAP_SCOPE_SUBTREE,
                            filter,
                            NULL,
                            0,
                            NULL,
                            NULL,
                            LDAP_NO_LIMIT,
                            LDAP_NO_LIMIT,
                            &pMessage);
        if (searchSuccess != LDAP_SUCCESS)
        {
            printLine(""Search failed"");
            if (pMessage != NULL)
            {
                ldap_msgfree(pMessage);
            }
            exit(1);
        }
        /* Typically you would do something with the search results, but this is a test case and we can ignore them */
        
        if (pMessage != NULL)
        {
            ldap_msgfree(pMessage);
        }
        /* Close the connection */
        ldap_unbind(pLdapConnection);
    }
}",0
"void anonymous(int * dataPtr)
{
    int data = *dataPtr;
    
    data = 5;
    printIntLine(data);
}",0
"void anonymous(wchar_t * data, ...)
{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        {
            wchar_t dest[100] = L"""";
            va_list args;
            va_start(args, data);
            
            _vsnwprintf(dest, 100-1, L""%s"", args);
            va_end(args);
            printWLine(dest);
        }
    }
}",0
"char * anonymous(char * data)
{
    
    data = (char *)ALLOCA(100*sizeof(char));
    /* Initialize then use data */
    strcpy(data, ""a string"");
    printLine(data);
    return data;
}",0
"wchar_t * anonymous(wchar_t * password)
{
    {
        {
            size_t passwordLen = 0;
            
            if (fgetws(password, 100, stdin) == NULL)
            {
                printLine(""fgetws() failed"");
                /* Restore NUL terminator if fgetws fails */
                password[0] = L'\0';
            }
            /* Remove the carriage return from the string that is inserted by fgetws() */
            passwordLen = wcslen(password);
            if (passwordLen > 0)
            {
                password[passwordLen-1] = L'\0';
            }
        }
    }
    return password;
}",0
"int anonymous(int data)
{
    
    data = 20;
    return data;
}",0
"int anonymous(int data)
{
    
    data = 2;
    return data;
}",0
"void anonymous()
{
    short data;
    data = 0;
    if(globalReturnsTrue())
    {
        
        data = SHRT_MIN;
    }
    if(globalReturnsTrue())
    {
        {
            
            short result = data - 1;
            printIntLine(result);
        }
    }
}",1
"void anonymous()
{
    twoIntsStruct * data;
    data = NULL;
    if(staticFive==5)
    {
        
        data = (twoIntsStruct *)calloc(100, sizeof(twoIntsStruct));
        if (data == NULL) {exit(-1);}
        /* Initialize and make use of data */
        data[0].intOne = 0;
        data[0].intTwo = 0;
        printStructLine(&data[0]);
    }
    if(staticFive==5)
    {
        
        ; /* empty statement needed for some flow variants */
    }
}",1
"void anonymous()
{
    if(globalFive==5)
    {
        {
            
            wchar_t dataBuffer[100] = L"""";
            wchar_t * data = dataBuffer;
            
            if (fwscanf(stdin, L""%99s\0"", data) == 0)
            {
                printLine(""fwscanf failed!"");
            }
        }
    }
}",1
"void anonymous()
{
    if(5==5)
    {
        {
            unsigned intUnsigned;
            int intSigned;
            intUnsigned = rand();
            if (rand() % 2 == 0)
            {
                intUnsigned = UINT_MAX - intUnsigned;
            }
            
            intSigned = intUnsigned;
            printIntLine(intSigned);
        }
    }
}",1
"void anonymous()
{
    {
        char dest[100];
        memset(dest, 'C', 100-1);
        dest[100-1] = '\0'; /* null terminate */
        
        memcpy(dest, data, strlen(dest)*sizeof(char));
        dest[100-1] = '\0';
        printLine(dest);
        free(data);
    }
}",0
"void anonymous(int data)
{
    
    if (data > INT_MIN)
    {
        int result = data - 1;
        printIntLine(result);
    }
    else
    {
        printLine(""data value is too large to perform subtraction."");
    }
}",0
"void anonymous(wchar_t * data)
{
    /* do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous()
{
    if(staticTrue)
    {
        {
            wchar_t * * pointer = (wchar_t * *)malloc(sizeof(wchar_t *));
            if (pointer == NULL) {exit(-1);}
            wchar_t * data = *pointer; 
            free(pointer);
            printWLine(data);
        }
    }
}",1
"void anonymous()
{
    char * data;
    char dataBuffer[100];
    memset(dataBuffer, 'A', 100-1);
    dataBuffer[100-1] = '\0';
    
    data = dataBuffer - 8;
    {
        char dest[100];
        memset(dest, 'C', 100-1); /* fill with 'C's */
        dest[100-1] = '\0'; /* null terminate */
        
        memcpy(dest, data, 100*sizeof(char));
        /* Ensure null termination */
        dest[100-1] = '\0';
        printLine(dest);
    }
}",1
"void anonymous()
{
    wchar_t * data;
    data = NULL; /* Initialize data */
    
    data = (wchar_t *)malloc(20*sizeof(wchar_t));
    anonymousDataForSink = data;
    anonymous1();
}",1
"void anonymous(anonymous1 myStruct)
{
    void * data = myStruct.structFirst;
    {
        
        size_t dataLen = strlen((char *)data);
        void * dest = (void *)ALLOCA((dataLen+1) * 1);
        (void)strcpy(dest, data);
        printLine((char *)dest);
    }
}",0
"void anonymous(int data)
{
    {
        {
            
            int result = data - 1;
            printIntLine(result);
        }
    }
}",0
"void anonymous(int dataArray[])
{
    int data = dataArray[2];
    /* Do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous(unsigned int data)
{
    {
        
        printLine(""Benign, fixed string"");
    }
    else
    {
        
        if (abs((long)data) < (long)sqrt((double)UINT_MAX))
        {
            unsigned int result = data * data;
            printUnsignedLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",0
"void anonymous()
{
    wchar_t * data;
    wchar_t dataBuffer[100] = COMMAND_ARG2;
    data = dataBuffer;
    switch(6)
    {
    case 6:
    {
        /* Append input from an environment variable to data */
        size_t dataLen = wcslen(data);
        wchar_t * environment = GETENV(ENV_VARIABLE);
        /* If there is data in the environment variable */
        if (environment != NULL)
        {
            
            wcsncat(data+dataLen, environment, 100-dataLen-1);
        }
    }
    break;
    default:
        
        printLine(""Benign, fixed string"");
        break;
    }
    /* wexecl - specify the path where the command is located */
    
    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
}",1
"void anonymous()
{
    FILE * data;
    /* Initialize data */
    data = NULL;
    
    data = fopen(""file.txt"", ""w+"");
    if(STATIC_CONST_TRUE)
    {
        
        fclose(data);
    }
}",1
"void anonymous()
{
    wchar_t * data;
    wchar_t dataBuffer[50];
    if(5==5)
    {
        
        data = dataBuffer;
        data[0] = L'\0'; /* null terminate */
    }
    {
        wchar_t source[100];
        wmemset(source, L'C', 100-1); /* fill with L'C's */
        source[100-1] = L'\0'; /* null terminate */
        
        wcsncat(data, source, 100);
        printWLine(data);
    }
}",1
"void anonymous()
{
    FILE * data;
    /* Initialize data */
    data = NULL;
    
    data = fopen(""file.txt"", ""w+"");
    if(1)
    {
        
        fclose(data);
    }
}",1
"void anonymous()
{
    if(staticFive==5)
    {
        {
            int x = (rand() % 3);
            int y = 0;
            
            if (x == 0);
            {
                printLine(""x == 0"");
                y = 1;
            }
            if (y)
            {
                printLine(""x was 0\n"");
            }
        }
    }
}",1
"void anonymous()
{
    
    if (data > CHAR_MIN)
    {
        char result = data - 1;
        printHexCharLine(result);
    }
    else
    {
        printLine(""data value is too large to perform subtraction."");
    }
}",0
"void anonymous()
{
    int data;
    /* Initialize data */
    data = 0;
    if(5==5)
    {
        {
#ifdef _WIN32
            WSADATA wsaData;
            int wsaDataInit = 0;
#endif
            int recvResult;
            struct sockaddr_in service;
            SOCKET connectSocket = INVALID_SOCKET;
            char inputBuffer[CHAR_ARRAY_SIZE];
            do
            {
#ifdef _WIN32
                if (WSAStartup(MAKEWORD(2,2), &wsaData) != NO_ERROR)
                {
                    break;
                }
                wsaDataInit = 1;
#endif
                
                connectSocket = socket(AF_INET, SOCK_STREAM, IPPROTO_TCP);
                if (connectSocket == INVALID_SOCKET)
                {
                    break;
                }
                memset(&service, 0, sizeof(service));
                service.sin_family = AF_INET;
                service.sin_addr.s_addr = inet_addr(IP_ADDRESS);
                service.sin_port = htons(TCP_PORT);
                if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == SOCKET_ERROR)
                {
                    break;
                }
                /* Abort on error or the connection was closed, make sure to recv one
                 * less char than is in the recv_buf in order to append a terminator */
                recvResult = recv(connectSocket, inputBuffer, CHAR_ARRAY_SIZE - 1, 0);
                if (recvResult == SOCKET_ERROR || recvResult == 0)
                {
                    break;
                }
                /* NUL-terminate the string */
                inputBuffer[recvResult] = '\0';
                /* Convert to int */
                data = atoi(inputBuffer);
            }
            while (0);
            if (connectSocket != INVALID_SOCKET)
            {
                CLOSE_SOCKET(connectSocket);
            }
#ifdef _WIN32
            if (wsaDataInit)
            {
                WSACleanup();
            }
#endif
        }
    }
    if(5==5)
    {
        {
            
            --data;
            int result = data;
            printIntLine(result);
        }
    }
}",1
"void anonymous()
{
    
    if (data != NULL)
    {
        data[0] = 5LL;
        printLongLongLine(data[0]);
        free(data);
    }
}",0
"{
    {
        {
            HANDLE pHandle;
            char * username = ""User"";
            char * domain = ""Domain"";
            char hashData[100] = HASH_INPUT;
            HCRYPTPROV hCryptProv = 0;
            HCRYPTHASH hHash = 0;
            HCRYPTKEY hKey = 0;
            do
            {
                BYTE payload[(100 - 1) * sizeof(char)]; /* same size as data except for NUL terminator */
                DWORD payloadBytes;
                /* Hex-decode the input string into raw bytes */
                payloadBytes = decodeHexChars(payload, sizeof(payload), data);
                /* Wipe the hex string, to prevent it from being given to LogonUserA if
                 * any of the crypto calls fail. */
                SecureZeroMemory(data, 100 * sizeof(char));
                /* Aquire a Context */
                if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENH_RSA_AES_PROV, PROV_RSA_AES, 0))
                {
                    break;
                }
                /* Create hash handle */
                if(!CryptCreateHash(hCryptProv, CALG_SHA_256, 0, 0, &hHash))
                {
                    break;
                }
                /* Hash the input string */
                if(!CryptHashData(hHash, (BYTE*)hashData, strlen(hashData), 0))
                {
                    break;
                }
                /* Derive an AES key from the hash */
                if(!CryptDeriveKey(hCryptProv, CALG_AES_256, hHash, 0, &hKey))
                {
                    break;
                }
                if(!CryptDecrypt(hKey, 0, 1, 0, payload, &payloadBytes))
                {
                    break;
                }
                /* Copy back into data and NUL-terminate */
                memcpy(data, payload, payloadBytes);
                data[payloadBytes / sizeof(char)] = '\0';
            }
            while (0);
            if (hKey)
            {
                CryptDestroyKey(hKey);
            }
            if (hHash)
            {
                CryptDestroyHash(hHash);
            }
            if (hCryptProv)
            {
                CryptReleaseContext(hCryptProv, 0);
            }
            
            if (LogonUserA(
                        username,
                        domain,
                        data,
                        LOGON32_LOGON_NETWORK,
                        LOGON32_PROVIDER_DEFAULT,
                        &pHandle) != 0)
            {
                printLine(""User logged in successfully."");
                CloseHandle(pHandle);
            }
            else
            {
                printLine(""Unable to login."");
            }
        }
    }
}",0
"void anonymous()
{
    short data;
    /* Initialize data */
    data = -1;
    
    data = CHAR_MAX + 1;
    anonymous1(&data);
}",1
"void anonymous(int dataArray[])
{
    int data = dataArray[2];
    {
        int buffer[10] = { 0 };
        
        if (data >= 0)
        {
            printIntLine(buffer[data]);
        }
        else
        {
            printLine(""ERROR: Array index is negative"");
        }
    }
}",0
"void anonymous()
{
    wchar_t * data;
    wchar_t * dataBuffer = (wchar_t *)ALLOCA((10)*sizeof(wchar_t));
    
    data = dataBuffer;
    data[0] = L'\0'; /* null terminate */
    {
        wchar_t * dataCopy = data;
        wchar_t * data = dataCopy;
        {
            wchar_t source[10+1] = SRC_STRING;
            
            wcscpy(data, source);
            printWLine(data);
        }
    }
}",1
"void anonymous(FILE * dataArray[])
{
    FILE * data = dataArray[2];
    /* Do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous()
{
    int64_t * data;
    int64_t * *dataPtr1 = &data;
    int64_t * *dataPtr2 = &data;
    data = NULL;
    {
        int64_t * data = *dataPtr1;
        
        data = (int64_t *)malloc(50*sizeof(int64_t));
        if (data == NULL) {exit(-1);}
        *dataPtr1 = data;
    }
    {
        int64_t * data = *dataPtr2;
        {
            int64_t source[100] = {0}; /* fill with 0's */
            
            memcpy(data, source, 100*sizeof(int64_t));
            printLongLongLine(data[0]);
            free(data);
        }
    }
}",1
"void anonymous(anonymous1 myStruct)
{
    int data = myStruct.structFirst;
    /* Do nothing */
    
    ; /* empty statement needed for some flow variants */
}",0
"void anonymous()
{
    {
        char dest[50] = """";
        
        strcpy(dest, data);
        printLine(data);
        free(data);
    }
}",0
"void anonymous(char * data)
{
    {
        
        /* printLine() checks for NULL, so we cannot use it here */
        printHexCharLine(data[0]);
    }
}",0
"void anonymous()
{
    if(staticReturnsTrue())
    {
        {
            int * pointer = (int *)ALLOCA(sizeof(int));
            int data = *pointer; 
            printIntLine(data);
        }
    }
}",1
"void anonymous()
{
    if(globalFive==5)
    {
        {
            charVoid structCharVoid;
            structCharVoid.voidSecond = (void *)SRC_STR;
            /* Print the initial block pointed to by structCharVoid.voidSecond */
            printWLine((wchar_t *)structCharVoid.voidSecond);
            
            memcpy(structCharVoid.charFirst, SRC_STR, sizeof(structCharVoid));
            structCharVoid.charFirst[(sizeof(structCharVoid.charFirst)/sizeof(wchar_t))-1] = L'\0'; /* null terminate the string */
            printWLine((wchar_t *)structCharVoid.charFirst);
            printWLine((wchar_t *)structCharVoid.voidSecond);
        }
    }
}",1
"{
    
    strcpy(data, ""hostname"");
    return data;
}",0
"void anonymous(void * dataVoidPtr)
{
    /* cast void pointer to a pointer of the appropriate type */
    unsigned int * dataPtr = (unsigned int *)dataVoidPtr;
    /* dereference dataPtr into data */
    unsigned int data = (*dataPtr);
    
    if (data > 0)
    {
        data--;
        unsigned int result = data;
        printUnsignedLine(result);
    }
    else
    {
        printLine(""data value is too large to perform arithmetic safely."");
    }
}",0
"void anonymous()
{
    char * cryptoKey;
    char cryptoKeyBuffer[100] = """";
    cryptoKey = cryptoKeyBuffer;
    if(STATIC_CONST_TRUE)
    {
        
        strcpy(cryptoKey, CRYPTO_KEY);
    }
    {
        HCRYPTPROV hCryptProv;
        HCRYPTKEY hKey;
        HCRYPTHASH hHash;
        char toBeEncrypted[] = ""String to be encrypted"";
        DWORD encryptedLen = strlen(toBeEncrypted)*sizeof(char);
        BYTE encrypted[200];    /* buffer should be larger than toBeEncrypted to have room for IV and padding */
        /* Copy plaintext (without NUL terminator) into byte buffer */
        memcpy(encrypted, toBeEncrypted, encryptedLen);
        /* Try to get a context with and without a new key set */
        if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, 0))
        {
            if(!CryptAcquireContext(&hCryptProv, NULL, MS_ENHANCED_PROV, PROV_RSA_AES, CRYPT_NEWKEYSET))
            {
                printLine(""Error in acquiring cryptographic context"");
                exit(1);
            }
        }
        /* Create Hash handle */
        if(!CryptCreateHash(hCryptProv, CALG_SHA_256, 0, 0, &hHash))
        {
            printLine(""Error in creating hash"");
            exit(1);
        }
        /* Hash the cryptoKey */
        if(!CryptHashData(hHash, (BYTE *) cryptoKey, strlen(cryptoKey)*sizeof(char), 0))
        {
            printLine(""Error in hashing cryptoKey"");
            exit(1);
        }
        /* Derive an AES key from the Hashed cryptoKey */
        if(!CryptDeriveKey(hCryptProv, CALG_AES_256, hHash, 0, &hKey))
        {
            printLine(""Error in CryptDeriveKey"");
            exit(1);
        }
        
        /* Use the derived key to encrypt something */
        if(!CryptEncrypt(hKey, (HCRYPTHASH)NULL, 1, 0, encrypted, &encryptedLen, sizeof(encrypted)))
        {
            printLine(""Error in CryptEncrypt"");
            exit(1);
        }
        /* use encrypted block */
        printBytesLine(encrypted, encryptedLen);
        if (hKey)
        {
            CryptDestroyKey(hKey);
        }
        if (hHash)
        {
            CryptDestroyHash(hHash);
        }
        if (hCryptProv)
        {
            CryptReleaseContext(hCryptProv, 0);
        }
    }
}",1
"void anonymous()
{
    {
        char dest[50] = """";
        
        strncpy(dest, data, strlen(data));
        dest[50-1] = '\0'; /* Ensure the destination buffer is null terminated */
        printLine(data);
    }
}",0
"wchar_t * anonymous(wchar_t * data)
{
    {
        
        wcscat(data, NEW_PATH);
    }
    return data;
}",0
"void anonymous(char data)
{
    {
        
        data = 'C';
        printHexCharLine(data);
    }
}",0
"void anonymous()
{
    if(STATIC_CONST_FIVE==5)
    {
        {
            FILETIME ftModified;
            ULONGLONG qwResult;
            HANDLE hFile = INVALID_HANDLE_VALUE;
            do
            {
                hFile = CreateFile(TEXT(""File.txt""),
                                   GENERIC_READ | GENERIC_WRITE, /* needed for SetFileTime to work properly */
                                   0,
                                   NULL,
                                   CREATE_ALWAYS,
                                   FILE_ATTRIBUTE_NORMAL, NULL);
                if (hFile == INVALID_HANDLE_VALUE)
                {
                    break;
                }
                if (GetFileTime(hFile,
                                NULL,
                                NULL,
                                &ftModified) == 0)
                {
                    break;
                }
                /* adapted from http://support.microsoft.com/kb/188768 */
                qwResult = (((ULONGLONG) ftModified.dwHighDateTime) << 32) + ftModified.dwLowDateTime;
                /* Subtract 10 days from real last modified date */
                qwResult -= 10 * _DAY;
                /* Copy result back into ftModified */
                ftModified.dwLowDateTime  = (DWORD)(qwResult & 0xFFFFFFFF);
                ftModified.dwHighDateTime = (DWORD)(qwResult >> 32);
                
                SetFileTime(hFile,
                            (LPFILETIME)NULL,
                            (LPFILETIME)NULL,
                            &ftModified);
            }
            while (0);
            if (hFile != INVALID_HANDLE_VALUE)
            {
                CloseHandle(hFile);
            }
        }
    }
}",1
"void anonymous()
{
    {
        wchar_t source[10+1] = SRC_STRING;
        size_t i, sourceLen;
        sourceLen = wcslen(source);
        /* Copy length + 1 to include NUL terminator from source */
        
        for (i = 0; i < sourceLen + 1; i++)
        {
            data[i] = source[i];
        }
        printWLine(data);
    }
}",0
"void anonymous(wchar_t * data)
{
    
    if (data != NULL)
    {
        wcscpy(data, L""Initialize"");
        printWLine(data);
        free(data);
    }
}",0
"void anonymous(anonymous1 myStruct)
{
    unsigned int data = myStruct.structFirst;
    if(data > 0) /* ensure we won't have an underflow */
    {
        
        if (data < (UINT_MAX/2))
        {
            unsigned int result = data * 2;
            printUnsignedLine(result);
        }
        else
        {
            printLine(""data value is too large to perform arithmetic safely."");
        }
    }
}",0
"void anonymous()
{
    char * data;
    char * dataBuffer = (char *)ALLOCA(50*sizeof(char));
    memset(dataBuffer, 'A', 50-1); /* fill with 'A's */
    dataBuffer[50-1] = '\0'; /* null terminate */
    if(staticTrue)
    {
        
        data = dataBuffer;
    }
    {
        char dest[100];
        memset(dest, 'C', 100-1);
        dest[100-1] = '\0'; /* null terminate */
        
        memmove(dest, data, strlen(dest)*sizeof(char));
        dest[100-1] = '\0';
        printLine(dest);
    }
}",1
"void anonymous()
{
    {
        size_t i = 0;
        FILE *pFile = NULL;
        const char *filename = ""output.txt"";
        pFile = fopen(filename, ""w+"");
        if (pFile == NULL)
        {
            exit(1);
        }
        
        for (i = 0; i < (size_t)count; i++)
        {
            if (strlen(SENTENCE) != fwrite(SENTENCE, sizeof(char), strlen(SENTENCE), pFile))
            {
                exit(1);
            }
        }
        if (pFile)
        {
            fclose(pFile);
        }
    }
}",0
"void anonymous(wchar_t * dataArray[])
{
    wchar_t * data = dataArray[2];
    {
        int i, n, intVariable;
        if (swscanf(data, L""%d"", &n) == 1)
        {
            
            if (n < MAX_LOOP)
            {
                intVariable = 0;
                for (i = 0; i < n; i++)
                {
                    
                    intVariable++; /* avoid a dead/empty code block issue */
                }
                printIntLine(intVariable);
            }
        }
    }
}",0
"void anonymous()
{
    unsigned int data;
    data = 0;
    if(staticReturnsTrue())
    {
        
        data = UINT_MAX;
    }
    if(staticReturnsTrue())
    {
        if(data > 0) /* ensure we won't have an underflow */
        {
            
            unsigned int result = data * 2;
            printUnsignedLine(result);
        }
    }
}",1
"void anonymous()
{
    wchar_t * password;
    /* Initialize Data */
    password = L"""";
    if(staticFive==5)
    {
        password = (wchar_t *)malloc(100*sizeof(wchar_t));
        if (password == NULL)
        {
            printLine(""Memory could not be allocated"");
            exit(1);
        }
        
        
        wcscpy(password, L""Password1234!"");
    }
    {
        HANDLE pHandle;
        wchar_t * username = L""User"";
        wchar_t * domain = L""Domain"";
        /* Use the password in LogonUser() to establish that it is ""sensitive"" */
        if (LogonUserW(
                    username,
                    domain,
                    password,
                    LOGON32_LOGON_NETWORK,
                    LOGON32_PROVIDER_DEFAULT,
                    &pHandle) != 0)
        {
            printLine(""User logged in successfully."");
            CloseHandle(pHandle);
        }
        else
        {
            printLine(""Unable to login."");
        }
        
        free(password);
    }
}",1
"void anonymous()
{
    int * data;
    data = NULL; /* Initialize data */
    if(globalReturnsTrue())
    {
        {
            
            int * dataBuffer = (int *)ALLOCA(100*sizeof(int));
            {
                size_t i;
                for (i = 0; i < 100; i++)
                {
                    dataBuffer[i] = 5;
                }
            }
            data = dataBuffer;
        }
    }
    printIntLine(data[0]);
    
    free(data);
}",1
"void anonymous()
{
    int j;
    for(j = 0; j < 1; j++)
    {
        {
            
            char dataBuffer[100] = """";
            char * data = dataBuffer;
            printLine(""Please enter a string: "");
            
            fgets(data, 100, stdin);
            printLine(data);
        }
    }
}",1
